432180.0	11	 -12921451.209	  10785832.209	  20020650.307	  20290959.676	 107763617.379	63.749
432180.0	17	  11764144.479	  20413983.558	  12771616.251	  22919942.180	 120537596.159	31.451
432180.0	18	 -15050396.971	   6063951.676	  20522536.837	  20991764.616	 110226733.728	49.463
432180.0	22	 -24429837.596	   9891676.171	   3391933.806	  22950819.516	 121413519.143	28.354
432180.0	28	   -250105.087	  15602712.341	  22123723.681	  21339219.424	 110967860.491	60.686
432180.0	30	    917765.371	  25610587.916	   6646009.057	  21562243.143	 113266855.188	45.350
432210.0	 1	 -13205277.364	  15383525.608	  16828963.576	  20142961.266	 105985915.322	75.065
432210.0	 3	 -22181614.482	  13690634.150	  -4938216.325	  23829181.235	 125014034.337	18.325
432210.0	 7	  -5789475.816	  25331013.727	  -3881819.284	  22651203.605	 118830147.367	28.254
432210.0	 8	 -21456261.639	  -1933345.234	  15681281.898	  23423091.866	 123269050.057	23.881
432210.0	11	 -12950136.513	  10710365.268	  20041440.410	  20299076.332	 107806270.786	63.514
432210.0	17	  11724915.213	  20388302.615	  12850558.955	  22908455.029	 120477230.517	31.602
432210.0	18	 -15048512.750	   5982197.812	  20547806.833	  21004236.908	 110292276.041	49.250
432210.0	22	 -24424294.653	   9875679.857	   3483662.560	  22939207.085	 121352495.905	28.499
432210.0	28	   -325622.068	  15627827.254	  22104607.823	  21329613.275	 110917379.512	60.901
432210.0	30	    903948.092	  25634019.831	   6556194.638	  21572665.063	 113321623.004	45.185
432240.0	 1	 -13203671.472	  15317861.141	  16890291.643	  20145485.268	 105999179.336	74.958
432240.0	 3	 -22201938.111	  13690644.878	  -4845182.829	  23811384.103	 124920509.621	18.506
432240.0	 7	  -5797440.478	  25313901.112	  -3976167.740	  22669903.611	 118928416.932	28.031
432240.0	 8	 -21501799.090	  -1971381.399	  15614294.860	  23437843.197	 123346568.706	23.721
432240.0	11	 -12978954.463	  10634860.677	  20061828.673	  20307274.429	 107849352.130	63.280
432240.0	17	  11685410.965	  20362511.554	  12929262.148	  22896994.756	 120417006.214	31.753
432240.0	18	 -15046757.048	   5900344.797	  20572665.185	  21016798.696	 110358288.630	49.037
432240.0	22	 -24418472.037	   9859517.154	   3575324.707	  22927658.702	 121291809.307	28.642
432240.0	28	   -401024.573	  15653064.641	  22085092.351	  21320052.914	 110867139.159	61.117
432240.0	30	    890219.495	  25657139.077	   6466253.442	  21583180.816	 113376883.897	45.020
432270.0	 1	 -13202157.675	  15251962.791	  16951288.444	  20148122.326	 106013037.502	74.848
432270.0	 3	 -22221941.608	  13690546.302	  -4752056.220	  23793607.661	 124827093.550	18.688
432270.0	 7	  -5805393.814	  25296443.624	  -4070437.508	  22688648.995	 119026924.932	27.808
432270.0	 8	 -21547197.690	  -2009190.681	  15547011.716	  23452604.264	 123424138.525	23.562
432270.0	11	 -13007904.752	  10559320.148	  20081814.646	  20315553.408	 107892858.541	63.047
432270.0	17	  11645631.830	  20336611.978	  13007724.390	  22885561.118	 120356921.837	31.904
432270.0	18	 -15045130.320	   5818394.443	  20597111.392	  21029449.270	 110424767.810	48.823
432270.0	22	 -24412370.607	   9843187.089	   3666918.500	  22916174.636	 121231460.671	28.786
432270.0	28	   -476311.065	  15678423.653	  22065177.603	  21310538.405	 110817139.728	61.333
432270.0	30	    876578.411	  25679944.922	   6376187.202	  21593789.757	 113432634.515	44.855
432300.0	 1	 -13200737.020	  15185831.947	  17011952.791	  20150872.164	 106027488.318	74.733
432300.0	 3	 -22241625.159	  13690337.019	  -4658838.284	  23775852.405	 124733788.921	18.869
432300.0	 7	  -5813337.204	  25278641.445	  -4164626.718	  22707439.073	 119125667.836	27.585
432300.0	 8	 -21592455.810	  -2046773.156	  15479433.748	  23467374.928	 123501758.798	23.404
432300.0	11	 -13036987.067	  10483745.390	  20101397.889	  20323912.860	 107936787.840	62.813
432300.0	17	  11605577.911	  20310605.491	  13085944.247	  22874153.923	 120296976.463	32.055
432300.0	18	 -15043633.011	   5736348.563	  20621144.962	  21042188.092	 110491710.700	48.609
432300.0	22	 -24405991.228	   9826688.695	   3758442.195	  22904755.306	 121171452.241	28.928
432300.0	28	   -551480.014	  15703903.431	  22044863.924	  21301070.017	 110767382.681	61.550
432300.0	30	    863023.664	  25702436.642	   6285997.660	  21604491.414	 113488872.339	44.688
432330.0	 1	 -13199410.549	  15119470.006	  17072283.500	  20153734.555	 106042530.634	74.615
432330.0	 3	 -22260988.960	  13690015.630	  -4565530.812	  23758118.960	 124640598.931	19.051
432330.0	 7	  -5821272.028	  25260494.766	  -4258733.500	  22726273.269	 119224642.547	27.362
432330.0	 8	 -21637571.822	  -2084128.910	  15411562.242	  23482155.129	 123579429.246	23.245
432330.0	11	 -13066201.084	  10408138.113	  20120577.968	  20332352.556	 107981138.842	62.579
432330.0	17	  11565249.322	  20284493.696	  13163920.288	  22862773.247	 120237170.403	32.206
432330.0	18	 -15042265.557	   5654208.974	  20644765.412	  21055014.678	 110559114.818	48.395
432330.0	22	 -24399334.773	   9810021.013	   3849894.049	  22893401.226	 121111786.714	29.071
432330.0	28	   -626529.893	  15729503.107	  22024151.664	  21291648.142	 110717870.066	61.767
432330.0	30	    849554.075	  25724613.523	   6195686.556	  21615285.352	 113545595.116	44.521
432360.0	 1	 -13198179.295	  15052878.372	  17132279.398	  20156709.432	 106058164.039	74.493
432360.0	 3	 -22280033.218	  13689580.734	  -4472135.595	  23740408.109	 124547527.647	19.233
432360.0	 7	  -5829199.667	  25242003.789	  -4352755.985	  22745151.125	 119323846.718	27.139
432360.0	 8	 -21682544.102	  -2121258.040	  15343398.489	  23496944.921	 123657150.014	23.086
432360.0	11	 -13095546.468	  10332500.025	  20139354.458	  20340872.249	 108025910.209	62.346
432360.0	17	  11524646.189	  20258278.200	  13241651.087	  22851419.227	 120177504.348	32.357
432360.0	18	 -15041028.383	   5571977.498	  20667972.268	  21067928.655	 110626978.177	48.180
432360.0	22	 -24392402.123	   9793183.088	   3941272.321	  22882113.017	 121052467.319	29.212
432360.0	28	   -701459.181	  15755221.805	  22003041.183	  21282273.279	 110668604.463	61.984
432360.0	30	    836168.462	  25746474.864	   6105255.634	  21626171.308	 113602801.447	44.352
432390.0	 1	 -13197044.286	  14986058.460	  17191939.315	  20159796.676	 106074387.975	74.366
432390.0	 3	 -22298758.150	  13689030.936	  -4378654.427	  23722720.556	 124454578.851	19.415
432390.0	 7	  -5837121.500	  25223168.731	  -4446692.307	  22764072.207	 119423278.052	26.917
432390.0	 8	 -21727371.027	  -2158160.653	  15274943.786	  23511744.382	 123734921.661	22.928
432390.0	11	 -13125022.877	  10256832.835	  20157726.942	  20349471.744	 108071100.923	62.113
432390.0	17	  11483768.646	  20231960.606	  13319135.224	  22840091.891	 120117978.636	32.508
432390.0	18	 -15039921.905	   5489655.958	  20690765.062	  21080929.689	 110695299.016	47.966
432390.0	22	 -24385194.168	   9776173.972	   4032575.270	  22870891.299	 120993497.316	29.354
432390.0	28	   -776266.364	  15781058.640	  21981532.845	  21272945.847	 110619588.148	62.201
432390.0	30	    822865.635	  25768019.969	   6014706.640	  21637148.974	 113660489.702	44.183
432420.0	 1	 -13196006.539	  14919011.689	  17251262.089	  20162995.846	 106091200.063	74.237
432420.0	 3	 -22317163.984	  13688364.844	  -4285089.103	  23705056.731	 124361754.631	19.597
432420.0	 7	  -5845038.904	  25203989.816	  -4540540.600	  22783035.643	 119522931.966	26.695
432420.0	 8	 -21772050.978	  -2194836.865	  15206199.437	  23526553.235	 123812742.585	22.770
432420.0	11	 -13154629.958	  10181138.251	  20175695.014	  20358150.453	 108116707.919	61.880
432420.0	17	  11442616.839	  20205542.520	  13396371.282	  22828791.047	 120058592.055	32.659
432420.0	18	 -15038946.529	   5407246.182	  20713143.338	  21094017.104	 110764073.798	47.750
432420.0	22	 -24377711.806	   9758992.724	   4123801.160	  22859736.404	 120934878.473	29.495
432420.0	28	   -850949.932	  15807012.719	  21959627.022	  21263666.014	 110570821.937	62.419
432420.0	30	    809644.404	  25789248.155	   5924041.324	  21648217.694	 113718656.467	44.013
432450.0	 1	 -13195067.066	  14851739.489	  17310246.566	  20166306.703	 106108599.079	74.103
432450.0	 3	 -22335250.960	  13687581.066	  -4191441.421	  23687417.199	 124269058.220	19.780
432450.0	 7	  -5852953.257	  25184467.284	  -4634299.001	  22802040.900	 119622805.620	26.473
432450.0	 8	 -21816582.337	  -2231286.805	  15137166.748	  23541371.465	 123890612.784	22.612
432450.0	11	 -13184367.351	  10105417.981	  20193258.273	  20366908.192	 108162730.167	61.647
432450.0	17	  11401190.926	  20179025.550	  13473357.850	  22817516.696	 119999344.668	32.810
432450.0	18	 -15038102.653	   5324750.000	  20735106.647	  21107190.371	 110833299.751	47.535
432450.0	22	 -24369955.943	   9741638.409	   4214948.254	  22848648.749	 120876613.026	29.635
432450.0	28	   -925508.379	  15833083.141	  21937324.093	  21254434.120	 110522307.684	62.637
432450.0	30	    796503.572	  25810158.749	   5833261.436	  21659377.055	 113777299.526	43.843
432480.0	 1	 -13194226.870	  14784243.296	  17368891.598	  20169729.230	 106126584.940	73.967
432480.0	 3	 -22353019.328	  13686678.215	  -4097713.177	  23669802.842	 124176494.030	19.962
432480.0	 7	  -5860865.936	  25164601.383	  -4727965.647	  22821087.602	 119722897.123	26.251
432480.0	 8	 -21860963.489	  -2267510.609	  15067847.033	  23556199.203	 123968533.085	22.454
432480.0	11	 -13214234.684	  10029673.731	  20210416.328	  20375744.812	 108209166.971	61.414
432480.0	17	  11359491.072	  20152411.301	  13550093.521	  22806269.069	 119940237.801	32.960
432480.0	18	 -15037390.662	   5242169.246	  20756654.549	  21120449.249	 110902975.595	47.320
432480.0	22	 -24361927.491	   9724110.098	   4306014.818	  22837629.121	 120818705.036	29.775
432480.0	28	   -999940.208	  15859268.994	  21914624.444	  21245250.731	 110474048.303	62.855
432480.0	30	    783441.939	  25830751.086	   5742368.729	  21670626.836	 113836417.767	43.672
432510.0	 1	 -13193486.948	  14716524.554	  17427196.043	  20173263.467	 106145157.828	73.826
432510.0	 3	 -22370469.348	  13685654.907	  -4003906.173	  23652214.544	 124084066.761	20.144
432510.0	 7	  -5868778.316	  25144392.375	  -4821538.677	  22840175.459	 119823204.837	26.030
432510.0	 8	 -21905192.822	  -2303508.425	  14998241.611	  23571036.619	 124046504.141	22.297
432510.0	11	 -13244231.577	   9953907.207	  20227168.797	  20384660.206	 108256017.756	61.182
432510.0	17	  11317517.456	  20125701.381	  13626576.895	  22795048.346	 119881272.216	33.111
432510.0	18	 -15036810.935	   5159505.758	  20777786.611	  21133793.554	 110973100.337	47.104
432510.0	22	 -24353627.373	   9706406.868	   4396999.119	  22826678.282	 120761158.536	29.914
432510.0	28	  -1074243.924	  15885569.361	  21891528.466	  21236116.524	 110426047.378	63.073
432510.0	30	    770458.301	  25851024.513	   5651364.960	  21681966.877	 113896010.325	43.500
432540.0	 1	 -13192848.288	  14648584.716	  17485158.766	  20176907.934	 106164310.004	73.683
432540.0	 3	 -22387601.290	  13684509.759	  -3910022.210	  23634651.694	 123991773.212	20.327
432540.0	 7	  -5876691.771	  25123840.532	  -4915016.232	  22859302.625	 119923719.163	25.809
432540.0	 8	 -21949268.728	  -2339280.413	  14928351.806	  23585882.512	 124124519.715	22.139
432540.0	11	 -13274357.641	   9878120.114	  20243515.304	  20393652.914	 108303274.809	60.949
432540.0	17	  11275270.265	  20098897.396	  13702806.573	  22783853.329	 119822441.826	33.262
432540.0	18	 -15036363.837	   5076761.374	  20798502.413	  21147221.510	 111043664.688	46.888
432540.0	22	 -24345056.518	   9688527.803	   4487899.428	  22815795.479	 120703969.559	30.053
432540.0	28	  -1148418.040	  15911983.315	  21868036.558	  21227030.598	 110378300.164	63.292
432540.0	30	    757551.450	  25870978.386	   5560251.886	  21693395.514	 113956068.465	43.327
432570.0	 1	 -13192311.870	  14580425.241	  17542778.642	  20180663.453	 106184045.705	73.536
432570.0	 3	 -22404415.437	  13683241.393	  -3816063.092	  23617115.942	 123899622.134	20.510
432570.0	 7	  -5884607.674	  25102946.138	  -5008396.456	  22878469.590	 120024442.627	25.588
432570.0	 8	 -21993189.599	  -2374826.740	  14858178.947	  23600737.763	 124202584.507	21.982
432570.0	11	 -13304612.476	   9802314.155	  20259455.486	  20402723.612	 108350941.693	60.717
432570.0	17	  11232749.699	  20072000.954	  13778781.164	  22772685.045	 119763751.795	33.412
432570.0	18	 -15036049.728	   4993937.938	  20818801.539	  21160733.707	 111114671.760	46.672
432570.0	22	 -24336215.863	   9670471.995	   4578714.016	  22804982.288	 120647146.400	30.191
432570.0	28	  -1222461.074	  15938509.920	  21844149.127	  21217994.362	 110330814.076	63.511
432570.0	30	    744720.174	  25890612.071	   5469031.267	  21704913.371	 114016595.436	43.153
432600.0	 1	 -13191878.667	  14512047.596	  17600054.548	  20184528.646	 106204357.782	73.387
432600.0	 3	 -22420912.081	  13681848.433	  -3722030.622	  23599606.834	 123807610.995	20.692
432600.0	 7	  -5892527.398	  25081709.489	  -5101677.493	  22897674.657	 120125366.312	25.367
432600.0	 8	 -22036953.833	  -2410147.585	  14787724.368	  23615601.268	 124280692.833	21.825
432600.0	11	 -13334995.676	   9726491.034	  20274988.983	  20411870.849	 108399010.827	60.485
432600.0	17	  11189955.966	  20045013.663	  13854499.281	  22761542.423	 119705196.668	33.563
432600.0	18	 -15035868.954	   4911037.296	  20838683.584	  21174328.566	 111186113.169	46.456
432600.0	22	 -24327106.353	   9652238.540	   4669441.157	  22794238.006	 120590685.381	30.328
432600.0	28	  -1296371.548	  15965148.233	  21819866.585	  21209007.084	 110283585.303	63.730
432600.0	30	    731963.257	  25909924.943	   5377704.865	  21716518.889	 114077583.078	42.979
432630.0	 1	 -13191549.644	  14443453.256	  17656985.372	  20188504.598	 106225251.899	73.234
432630.0	 3	 -22437091.526	  13680329.506	  -3627926.609	  23582126.286	 123715750.035	20.875
432630.0	 7	  -5900452.311	  25060130.892	  -5194857.489	  22916918.628	 120226494.457	25.146
432630.0	 8	 -22080559.828	  -2445243.137	  14716989.410	  23630474.422	 124358851.624	21.668
432630.0	11	 -13365506.821	   9650652.452	  20290115.447	  20421095.607	 108447487.325	60.254
432630.0	17	  11146889.286	  20017937.128	  13929959.543	  22750426.743	 119646783.169	33.714
432630.0	18	 -15035821.852	   4828061.295	  20858148.152	  21188006.910	 111257993.335	46.240
432630.0	22	 -24317728.941	   9633826.541	   4760079.124	  22783564.535	 120534596.498	30.465
432630.0	28	  -1370147.993	  15991897.301	  21795189.351	  21200070.432	 110236622.549	63.950
432630.0	30	    719279.479	  25928916.390	   5286274.446	  21728212.963	 114139036.105	42.805
432660.0	 1	 -13191325.758	  14374643.704	  17713570.006	  20192590.256	 106246722.508	73.079
432660.0	 3	 -22452954.083	  13678683.242	  -3533752.858	  23564674.148	 123624038.358	21.058
432660.0	 7	  -5908383.785	  25038210.665	  -5287934.592	  22936199.994	 120327819.040	24.926
432660.0	 8	 -22124005.988	  -2480113.595	  14645975.417	  23645356.254	 124437056.070	21.511
432660.0	11	 -13396145.486	   9574800.111	  20304834.538	  20430396.881	 108496365.931	60.022
432660.0	17	  11103549.889	  19990772.959	  14005160.571	  22739337.234	 119588507.163	33.864
432660.0	18	 -15035908.752	   4745011.786	  20877194.856	  21201767.462	 111330305.497	46.023
432660.0	22	 -24308084.586	   9615235.111	   4850626.198	  22772961.525	 120478877.892	30.602
432660.0	28	  -1443788.943	  16018756.164	  21770117.852	  21191183.959	 110189923.486	64.170
432660.0	30	    706667.618	  25947585.808	   5194741.775	  21739994.334	 114200947.860	42.629
432690.0	 1	 -13191207.958	  14305620.428	  17769807.353	  20196785.420	 106268768.590	72.920
432690.0	 3	 -22468500.079	  13676908.276	  -3439511.179	  23547251.133	 123532479.589	21.241
432690.0	 7	  -5916323.185	  25015949.139	  -5380906.952	  22955518.372	 120429338.166	24.706
432690.0	 8	 -22167290.718	  -2514759.169	  14574683.739	  23660246.828	 124515306.441	21.354
432690.0	11	 -13426911.234	   9498935.709	  20319145.924	  20439774.382	 108545645.074	59.791
432690.0	17	  11059938.016	  19963522.761	  14080100.994	  22728273.911	 119530368.780	34.015
432690.0	18	 -15036129.971	   4661890.623	  20895823.315	  21215609.837	 111403047.656	45.806
432690.0	22	 -24298174.258	   9596463.365	   4941080.655	  22762429.558	 120423532.597	30.737
432690.0	28	  -1517292.939	  16045723.855	  21744652.521	  21182348.126	 110143490.553	64.390
432690.0	30	    694126.445	  25965932.604	   5103108.621	  21751862.638	 114263316.441	42.453
432720.0	 1	 -13191197.185	  14236384.927	  17825696.318	  20201089.903	 106291389.129	72.760
432720.0	 3	 -22483729.847	  13675003.244	  -3345203.383	  23529857.887	 123441077.337	21.424
432720.0	 7	  -5924271.879	  24993346.656	  -5473772.721	  22974873.219	 120531048.975	24.487
432720.0	 8	 -22210412.426	  -2549180.077	  14503115.732	  23675146.171	 124593602.877	21.198
432720.0	11	 -13457803.621	   9423060.945	  20333049.282	  20449227.811	 108595323.228	59.560
432720.0	17	  11016053.919	  19936188.142	  14154779.444	  22717236.827	 119472368.245	34.165
432720.0	18	 -15036485.817	   4578699.663	  20914033.160	  21229533.520	 111476217.085	45.590
432720.0	22	 -24287998.930	   9577510.428	   5031440.780	  22751969.146	 120368563.357	30.873
432720.0	28	  -1590658.528	  16072799.396	  21718793.797	  21173563.321	 110097325.768	64.610
432720.0	30	    681654.731	  25983956.193	   5011376.755	  21763817.483	 114326139.785	42.276
432750.0	 1	 -13191294.372	  14166938.705	  17881235.817	  20205503.413	 106314582.631	72.596
432750.0	 3	 -22498643.733	  13672966.788	  -3250831.281	  23512495.049	 123349834.851	21.607
432750.0	 7	  -5932231.231	  24970403.568	  -5566530.054	  22994263.950	 120632948.328	24.267
432750.0	 8	 -22253369.526	  -2583376.550	  14431272.757	  23690054.188	 124671944.953	21.042
432750.0	11	 -13488822.193	   9347177.516	  20346544.296	  20458756.848	 108645398.714	59.329
432750.0	17	  10971897.858	  19908770.708	  14229194.560	  22706225.994	 119414505.678	34.315
432750.0	18	 -15036976.589	   4495440.763	  20931824.029	  21243538.116	 111549811.691	45.373
432750.0	22	 -24277559.588	   9558375.430	   5121704.854	  22741580.803	 120313972.815	31.007
432750.0	28	  -1663884.263	  16099981.803	  21692542.126	  21164829.941	 110051431.217	64.831
432750.0	30	    669251.241	  26001656.003	   4919547.949	  21775858.410	 114389415.483	42.099
432780.0	 1	 -13191500.444	  14097283.272	  17936424.771	  20210025.579	 106338347.113	72.430
432780.0	 3	 -22513242.093	  13670797.550	  -3156396.686	  23495163.122	 123258754.828	21.790
432780.0	 7	  -5940202.604	  24947120.240	  -5659177.105	  23013689.858	 120735032.469	24.048
432780.0	 8	 -22296160.431	  -2617348.828	  14359156.178	  23704970.728	 124750331.789	20.885
432780.0	11	 -13519966.485	   9271287.116	  20359630.661	  20468361.096	 108695869.425	59.098
432780.0	17	  10927470.106	  19881272.067	  14303344.985	  22695241.268	 119356780.328	34.466
432780.0	18	 -15037602.574	   4412115.785	  20949195.569	  21257622.939	 111623827.929	45.156
432780.0	22	 -24266857.221	   9539057.510	   5211871.164	  22731264.883	 120259762.872	31.141
432780.0	28	  -1736968.703	  16127270.082	  21665897.962	  21156148.217	 110005808.116	65.052
432780.0	30	    656914.738	  26019031.472	   4827623.978	  21787984.843	 114453140.557	41.921
432810.0	 1	 -13191816.317	  14027420.148	  17991262.109	  20214656.575	 106362683.475	72.261
432810.0	 3	 -22527525.293	  13668494.178	  -3061901.414	  23477863.198	 123167842.983	21.973
432810.0	 7	  -5948187.358	  24923497.049	  -5751712.033	  23033150.801	 120837300.777	23.829
432810.0	 8	 -22338783.561	  -2651097.159	  14286767.368	  23719896.283	 124828765.951	20.729
432810.0	11	 -13551236.024	   9195391.441	  20372308.078	  20478040.663	 108746735.945	58.867
432810.0	17	  10882770.945	  19853693.822	  14377229.366	  22684283.134	 119299194.751	34.616
432810.0	18	 -15038364.052	   4328726.592	  20966147.437	  21271787.975	 111698265.693	44.938
432810.0	22	 -24255892.827	   9519555.811	   5301937.998	  22721022.316	 120205938.442	31.275
432810.0	28	  -1809910.413	  16154663.234	  21638861.765	  21147519.001	 109960460.973	65.273
432810.0	30	    644643.981	  26036082.045	   4735606.618	  21800196.787	 114517314.966	41.743
432840.0	 1	 -13192242.901	  13957350.859	  18045746.767	  20219395.741	 106387588.270	72.090
432840.0	 3	 -22541493.710	  13666055.324	  -2967347.278	  23460595.505	 123077100.534	22.156
432840.0	 7	  -5956186.854	  24899534.381	  -5844132.998	  23052645.813	 120939748.195	23.611
432840.0	 8	 -22381237.338	  -2684621.804	  14214107.701	  23734830.331	 124907244.848	20.574
432840.0	11	 -13582630.330	   9119492.182	  20384576.259	  20487794.866	 108797994.701	58.637
432840.0	17	  10837800.670	  19826037.581	  14450846.356	  22673351.218	 119241746.862	34.766
432840.0	18	 -15039261.290	   4245275.049	  20982679.298	  21286032.359	 111773120.419	44.721
432840.0	22	 -24244667.412	   9499869.484	   5391903.646	  22710853.175	 120152499.858	31.407
432840.0	28	  -1882707.962	  16182160.248	  21611434.001	  21138942.221	 109915389.354	65.495
432840.0	30	    632437.725	  26052807.182	   4643497.648	  21812493.386	 114581934.256	41.564
432870.0	 1	 -13192781.096	  13887076.937	  18099877.688	  20224241.890	 106413055.275	71.917
432870.0	 3	 -22555147.730	  13663479.642	  -2872736.097	  23443359.789	 122986526.072	22.340
432870.0	 7	  -5964202.448	  24875232.636	  -5936438.162	  23072173.453	 121042366.958	23.392
432870.0	 8	 -22423520.188	  -2717923.034	  14141178.559	  23749771.917	 124985763.327	20.418
432870.0	11	 -13614148.911	   9043591.030	  20396434.923	  20497622.368	 108849638.659	58.407
432870.0	17	  10792559.584	  19798304.948	  14524194.614	  22662444.505	 119184431.482	34.917
432870.0	18	 -15040294.546	   4161763.024	  20998790.824	  21300354.692	 111848384.786	44.504
432870.0	22	 -24233181.988	   9479997.689	   5481766.401	  22700757.055	 120099445.030	31.540
432870.0	28	  -1955359.930	  16209760.109	  21583615.145	  21130417.310	 109870590.336	65.716
432870.0	30	    620294.723	  26069206.349	   4551298.848	  21824873.281	 114646991.260	41.384
432900.0	 1	 -13193431.794	  13816599.923	  18153653.822	  20229196.214	 106439090.731	71.741
432900.0	 3	 -22568487.753	  13660765.790	  -2778069.687	  23426158.136	 122896130.592	22.523
432900.0	 7	  -5972235.497	  24850592.223	  -6028625.690	  23091734.512	 121145161.371	23.174
432900.0	 8	 -22465630.540	  -2751001.127	  14067981.327	  23764722.533	 125064329.220	20.262
432900.0	11	 -13645791.266	   8967689.673	  20407883.797	  20507524.409	 108901674.337	58.177
432900.0	17	  10747048.000	  19770497.528	  14597272.802	  22651564.598	 119127256.924	35.067
432900.0	18	 -15041464.071	   4078192.386	  21014481.698	  21314755.969	 111924063.977	44.286
432900.0	22	 -24221437.576	   9459939.591	   5571524.557	  22690735.867	 120046783.984	31.671
432900.0	28	  -2027864.898	  16237461.792	  21555405.675	  21121946.163	 109826073.800	65.939
432900.0	30	    608213.724	  26085279.025	   4459012.000	  21837337.481	 114712491.287	41.204
432930.0	 1	 -13194195.879	  13745921.362	  18207074.127	  20234257.595	 106465688.825	71.564
432930.0	 3	 -22581514.185	  13657912.431	  -2683349.869	  23408990.351	 122805913.144	22.706
432930.0	 7	  -5980287.352	  24825613.566	  -6120693.747	  23111327.744	 121248124.828	22.957
432930.0	 8	 -22507566.826	  -2783856.375	  13994517.397	  23779681.281	 125142937.823	20.107
432930.0	11	 -13677556.887	   8891789.800	  20418922.618	  20517499.806	 108954095.476	57.948
